v,x_minus,x_plus
0.2776544240400668,-0.6016946819816041,0.5155630705728997
0.2789315525876461,-0.6049282212600714,0.5175929209562113
0.2802086811352254,-0.6081689021765959,0.5196185239943016
0.2814858096828047,-0.6114167757906579,0.5216398697502758
0.282762938230384,-0.6146718934736338,0.5236569483907382
0.2840400667779633,-0.6179343069118355,0.5256697501857464
0.28531719532554256,-0.621204068109582,0.5276782655087594
0.2865943238731219,-0.6244812293923014,0.5296824848365824
0.2878714524207012,-0.6277658434096647,0.5316823987493062
0.28914858096828044,-0.6310579631387522,0.5336779979302428
0.2904257095158598,-0.6343576418872534,0.5356692731658574
0.2917028380634391,-0.6376649332966979,0.5376562153456936
0.29297996661101844,-0.6409798913457218,0.539638815462297
0.29425709515859766,-0.6443025703533668,0.541617064611132
0.295534223706177,-0.647633024982416,0.5435909539904977
0.2968113522537563,-0.6509713102427604,0.5455604749014347
0.29808848080133554,-0.6543174814948045,0.5475256187476322
0.2993656093489149,-0.6576715944529068,0.5494863770353284
0.3006427378964942,-0.6610337051888546,0.5514427413732076
0.30191986644407354,-0.6644038701353784,0.5533947034722925
0.30319699499165276,-0.6677821460897012,0.5553422551458324
0.3044741235392321,-0.671168590217127,0.5572853883091893
0.3057512520868114,-0.6745632600546666,0.5592240949797163
0.30702838063439064,-0.6779662135147017,0.5611583672766344
